Image_Num,Name,Visibility,Quality,Blur,Brightness,Noise,Contrast,Compression,Sharpness,Exposure,Quality score
1829,image_0104_compression_L3.jpg,0,0,1,1,1,1,2,1,1,
1830,image_0113_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
1831,image_0113_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
1832,image_0119_compression_L2.jpg,1,0,1,1,1,1,1,1,1,
1833,image_0123_compression_L1.jpg,1,1,1,1,1,1,1,1,1,
1834,image_0123_compression_L3.jpg,1,0,1,1,1,1,2,1,1,
1835,image_0123_compression_L4.jpg,1,0,1,1,1,1,3,1,1,
1836,image_0126_compression_L2.jpg,0,0,1,1,1,1,1,1,1,
1837,image_0126_compression_L3.jpg,0,0,1,1,1,1,2,1,1,
1838,image_0133_compression_L3.jpg,0,0,1,1,1,1,2,1,1,
1839,image_0137_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
1840,image_0147_compression_L4.jpg,0,0,1,1,1,1,3,1,1,
1841,image_0150_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
1842,image_0151_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
1843,image_0152_compression_L2.jpg,0,0,1,1,2,1,1,1,1,
1844,image_0153_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
1845,image_0155_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
1846,image_0157_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
1847,image_0158_compression_L2.jpg,0,0,1,1,1,1,1,1,1,
1848,image_0159_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
1849,image_0159_compression_L4.jpg,0,0,1,1,1,1,4,2,1,
1850,image_0168_compression_L4.jpg,1,0,1,1,1,1,4,2,1,
1851,image_0170_compression_L1.jpg,1,1,1,1,1,1,1,1,1,
1852,image_0175_compression_L1.jpg,1,0,1,1,1,1,1,1,1,
1853,image_0177_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
1854,image_0178_compression_L3.jpg,1,0,1,1,1,1,2,1,1,
1855,image_0178_compression_L4.jpg,1,0,1,1,1,1,3,1,1,
1856,image_0179_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
1857,image_0180_compression_L4.jpg,1,0,1,1,1,1,4,2,1,
1858,image_0181_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
1859,image_0183_compression_L3.jpg,1,0,1,1,1,1,3,1,1,
1860,image_0184_compression_L3.jpg,1,0,1,1,1,1,2,1,1,
1861,image_0186_compression_L2.jpg,1,0,1,1,1,1,2,1,1,
1862,image_0188_compression_L1.jpg,1,1,1,1,1,1,1,1,1,
1863,image_0190_compression_L1.jpg,1,1,1,1,1,1,2,1,1,
1864,image_0193_compression_L1.jpg,0,1,1,1,2,1,1,1,1,
1865,image_0219_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
1866,image_0222_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
1867,image_0225_compression_L1.jpg,0,1,1,1,1,1,2,1,1,
1868,image_0226_compression_L1.jpg,0,0,1,1,1,1,1,1,1,
1869,image_0229_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
1870,image_0231_compression_L1.jpg,1,1,1,1,1,1,1,1,1,
1871,image_0232_compression_L2.jpg,1,0,1,1,1,1,2,1,1,
1872,image_0233_compression_L2.jpg,1,0,1,1,1,1,2,1,1,
1873,image_0235_compression_L2.jpg,1,0,1,1,1,1,2,1,1,
1874,image_0237_compression_L2.jpg,1,0,1,1,1,1,2,1,1,
1875,image_0243_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
1876,image_0243_compression_L3.jpg,0,0,1,1,1,1,2,1,1,
1877,image_0244_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
1878,image_0247_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
1879,image_0248_compression_L1.jpg,1,1,1,1,1,1,1,1,1,
1880,image_0250_compression_L1.jpg,0,0,1,1,1,1,1,1,1,
1881,image_0251_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
1882,image_0253_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
1883,image_0254_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
1884,image_0256_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
1885,image_0262_compression_L3.jpg,0,0,1,1,1,1,2,1,1,
1886,image_0264_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
1887,image_0266_compression_L3.jpg,1,0,1,1,1,1,3,1,1,
1888,image_0278_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
1889,image_0278_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
1890,image_0279_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
1891,image_0283_compression_L4.jpg,0,0,1,3,1,1,4,2,1,
1892,image_0284_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
1893,image_0284_compression_L4.jpg,0,0,1,1,1,1,4,2,1,
1894,image_0285_compression_L1.jpg,0,0,1,1,1,1,1,1,1,
1895,image_0290_compression_L1.jpg,1,0,1,1,1,1,2,1,1,
1896,image_0292_compression_L1.jpg,1,0,1,1,1,1,1,1,1,
1897,image_0300_compression_L3.jpg,0,0,1,3,1,1,3,1,1,
1898,image_0301_compression_L1.jpg,1,1,1,1,1,1,2,1,1,
1899,image_0301_compression_L2.jpg,1,0,1,1,1,1,2,1,1,
1900,image_0302_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
1901,image_0305_compression_L4.jpg,0,0,1,1,1,1,4,2,1,
1902,image_0306_compression_L4.jpg,0,0,1,1,1,1,4,2,1,
1903,image_0307_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
1904,image_0316_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
1905,image_0319_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
1906,image_0320_compression_L3.jpg,1,0,1,1,1,1,4,2,1,
1907,image_0325_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
1908,image_0326_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
1909,image_0327_compression_L1.jpg,0,1,1,1,1,1,2,1,1,
1910,image_0328_compression_L3.jpg,0,0,1,1,1,1,4,3,1,
1911,image_0329_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
1912,image_0331_compression_L4.jpg,0,0,1,1,1,1,4,4,1,
1913,image_0332_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
1914,image_0332_compression_L4.jpg,0,0,1,1,1,1,4,4,1,
1915,image_0333_compression_L1.jpg,0,1,1,1,1,1,2,1,1,
1916,image_0335_compression_L3.jpg,1,0,1,1,1,1,3,1,1,
1917,image_0339_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
1918,image_0339_compression_L4.jpg,0,0,1,1,1,1,4,2,1,
1919,image_0340_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
1920,image_0341_compression_L4.jpg,0,0,1,1,1,1,4,2,1,
1921,image_0343_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
1922,image_0344_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
1923,image_0345_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
1924,image_0348_compression_L2.jpg,0,0,1,1,1,1,3,1,1,
1925,image_0352_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
1926,image_0357_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
1927,image_0357_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
1928,image_0360_compression_L1.jpg,1,1,1,1,1,1,2,2,1,
1929,image_0363_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
1930,image_0364_compression_L1.jpg,1,1,1,1,1,1,1,1,1,
1931,image_0365_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
1932,image_0365_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
1933,image_0368_compression_L3.jpg,1,0,1,1,1,1,3,1,1,
1934,image_0375_compression_L4.jpg,0,0,1,1,1,1,4,2,1,
1935,image_0379_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
1936,image_0380_compression_L2.jpg,0,0,1,1,1,1,1,1,1,
1937,image_0380_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
1938,image_0380_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
1939,image_0383_compression_L4.jpg,0,0,1,1,1,1,4,4,1,
1940,image_0385_compression_L1.jpg,1,1,1,1,1,1,2,1,1,
1941,image_0389_compression_L2.jpg,1,0,1,1,1,1,2,1,1,
1942,image_0393_compression_L4.jpg,0,0,1,1,1,1,4,4,1,
1943,image_0394_compression_L3.jpg,1,0,1,1,1,1,3,2,1,
1944,image_0400_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
1945,image_0401_compression_L4.jpg,0,0,1,1,1,1,4,4,1,
1946,image_0404_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
1947,image_0405_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
1948,image_0405_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
1949,image_0410_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
1950,image_0411_compression_L1.jpg,0,0,1,1,1,1,2,2,1,
1951,image_0413_compression_L1.jpg,0,0,1,1,1,1,2,3,1,
1952,image_0413_compression_L2.jpg,0,0,1,1,1,1,3,3,1,
1953,image_0413_compression_L3.jpg,0,0,1,1,1,1,4,3,1,
1954,image_0414_compression_L3.jpg,0,0,1,1,1,1,4,3,1,
1955,image_0418_compression_L3.jpg,0,0,1,1,1,1,4,3,1,
1956,image_0421_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
1957,image_0424_compression_L1.jpg,0,0,1,1,1,1,2,2,1,
1958,image_0425_compression_L4.jpg,0,0,1,1,1,1,4,4,1,
1959,image_0434_compression_L1.jpg,0,0,1,1,1,1,2,2,1,
1960,image_0438_compression_L4.jpg,1,0,1,1,1,1,4,1,1,
1961,image_0439_compression_L1.jpg,1,1,1,1,1,1,2,1,1,
1962,image_0447_compression_L4.jpg,0,0,1,1,1,1,4,2,1,
1963,image_0448_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
1964,image_0452_compression_L3.jpg,0,0,1,1,1,1,3,2,1,
1965,image_0454_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
1966,image_0457_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
1967,image_0459_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
1968,image_0459_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
1969,image_0461_compression_L2.jpg,0,0,1,1,1,1,1,1,1,
1970,image_0462_compression_L3.jpg,0,0,1,1,1,1,2,1,1,
1971,image_0467_compression_L3.jpg,0,0,1,1,1,1,2,1,1,
1972,image_0469_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
1973,image_0470_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
1974,image_0481_compression_L2.jpg,0,0,1,1,1,1,1,1,1,
1975,image_0483_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
1976,image_0486_compression_L4.jpg,0,0,1,1,1,1,3,1,1,
1977,image_0489_compression_L2.jpg,1,0,1,1,1,1,2,1,1,
1978,image_0492_compression_L1.jpg,1,1,1,1,1,1,2,2,1,
1979,image_0495_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
1980,image_0497_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
1981,image_0498_compression_L1.jpg,0,0,1,1,1,1,1,1,1,
1982,image_0503_compression_L2.jpg,0,0,1,1,1,1,3,3,1,
1983,image_0510_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
1984,image_0512_compression_L1.jpg,0,0,1,1,1,1,2,2,1,
1985,image_0518_compression_L4.jpg,1,0,1,2,1,1,4,4,2,
1986,image_0519_compression_L3.jpg,1,0,1,1,1,1,4,4,1,
1987,image_0521_compression_L2.jpg,0,0,1,1,1,1,3,4,1,
1988,image_0521_compression_L3.jpg,0,0,1,1,1,1,4,4,1,
1989,image_0522_compression_L2.jpg,0,0,1,1,1,1,3,4,1,
1990,image_0522_compression_L4.jpg,0,0,1,1,1,1,4,4,1,
1991,image_0524_compression_L2.jpg,0,0,1,1,1,1,3,2,1,
1992,image_0529_compression_L4.jpg,0,0,1,1,1,1,4,3,1,
1993,image_0532_compression_L4.jpg,1,0,1,1,1,1,4,4,1,
1994,image_0534_compression_L3.jpg,1,0,1,1,1,1,4,4,1,
1995,image_0539_compression_L4.jpg,0,0,1,1,1,1,4,4,1,
1996,image_0540_compression_L4.jpg,0,0,1,1,1,1,4,4,1,
1997,image_0550_compression_L2.jpg,0,0,1,1,1,1,3,3,1,
1998,image_0553_compression_L2.jpg,1,0,1,1,1,2,4,4,1,
1999,image_0557_compression_L1.jpg,1,0,1,2,1,1,4,4,1,
2000,image_0561_compression_L1.jpg,0,0,1,1,2,1,1,1,1,
2001,image_0562_compression_L3.jpg,0,0,1,1,1,1,2,1,1,
2002,image_0567_compression_L3.jpg,1,0,1,1,1,1,4,4,1,
2003,image_0567_compression_L4.jpg,1,0,1,1,1,1,4,4,1,
2004,image_0572_compression_L3.jpg,0,0,1,1,1,1,4,4,1,
2005,image_0574_compression_L1.jpg,0,1,1,1,1,1,3,4,1,
2006,image_0578_compression_L1.jpg,0,1,1,1,1,1,2,3,1,
2007,image_0582_compression_L1.jpg,1,0,1,2,1,1,2,3,1,
2008,image_0583_compression_L2.jpg,0,0,1,1,1,1,1,1,1,
2009,image_0586_compression_L3.jpg,0,0,1,1,1,1,4,3,1,
2010,image_0587_compression_L4.jpg,0,0,1,1,1,1,4,4,1,
2011,image_0589_compression_L4.jpg,0,0,1,1,1,1,4,2,1,
2012,image_0590_compression_L4.jpg,1,0,1,2,1,2,4,4,1,
2013,image_0592_compression_L3.jpg,1,0,1,1,1,1,4,3,1,
2014,image_0593_compression_L4.jpg,0,0,1,1,1,1,4,4,1,
2015,image_0596_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
2016,image_0596_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
2017,image_0597_compression_L1.jpg,0,0,1,1,1,1,1,1,1,
2018,image_0598_compression_L4.jpg,1,0,1,1,1,1,4,1,1,
2019,image_0599_compression_L3.jpg,0,0,1,1,1,1,2,1,1,
2020,image_0599_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
2021,image_0600_compression_L2.jpg,0,0,1,1,1,1,1,1,1,
2022,image_0603_compression_L1.jpg,0,1,1,1,1,1,2,1,1,
2023,image_0604_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
2024,image_0607_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
2025,image_0611_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
2026,image_0613_compression_L1.jpg,0,1,1,1,1,1,2,1,1,
2027,image_0613_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
2028,image_0613_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
2029,image_0616_compression_L3.jpg,0,0,1,1,1,1,2,1,1,
2030,image_0620_compression_L3.jpg,1,0,1,1,1,1,3,1,1,
2031,image_0621_compression_L3.jpg,0,0,1,1,1,1,2,1,1,
2032,image_0622_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
2033,image_0625_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
2034,image_0629_compression_L3.jpg,0,0,1,1,1,1,4,2,1,
2035,image_0634_compression_L1.jpg,1,1,1,1,1,1,1,1,1,
2036,image_0640_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
2037,image_0644_compression_L1.jpg,1,1,1,1,1,1,2,1,1,
2038,image_0645_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
2039,image_0648_compression_L1.jpg,1,1,1,1,1,1,2,2,1,
2040,image_0650_compression_L1.jpg,1,1,1,1,1,1,1,1,1,
2041,image_0654_compression_L2.jpg,1,0,1,1,1,1,3,1,1,
2042,image_0655_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
2043,image_0656_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
2044,image_0659_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
2045,image_0661_compression_L4.jpg,0,0,1,3,1,1,4,3,1,
2046,image_0662_compression_L3.jpg,0,0,1,3,1,1,3,1,1,
2047,image_0662_compression_L4.jpg,0,0,1,3,1,1,4,3,1,
2048,image_0665_compression_L2.jpg,0,0,1,3,1,1,3,2,1,
2049,image_0666_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
2050,image_0667_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
2051,image_0672_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
2052,image_0674_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
2053,image_0675_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
2054,image_0679_compression_L1.jpg,1,0,1,3,1,1,2,1,1,
2055,image_0679_compression_L2.jpg,1,0,1,3,1,1,3,1,1,
2056,image_0680_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
2057,image_0685_compression_L4.jpg,0,0,1,1,1,1,3,1,1,
2058,image_0686_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
2059,image_0687_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
2060,image_0688_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
2061,image_0690_compression_L2.jpg,1,0,1,1,1,1,3,3,1,
2062,image_0696_compression_L3.jpg,0,0,1,1,1,1,2,1,1,
2063,image_0699_compression_L2.jpg,0,0,1,1,1,1,1,1,1,
2064,image_0700_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
2065,image_0701_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
2066,image_0704_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
2067,image_0710_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
2068,image_0711_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
2069,image_0712_compression_L4.jpg,0,0,1,1,1,1,3,1,1,
2070,image_0713_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
2071,image_0722_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
2072,image_0730_compression_L2.jpg,0,0,1,1,1,1,1,1,1,
2073,image_0731_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
2074,image_0732_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
2075,image_0732_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
2076,image_0735_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
2077,image_0737_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
2078,image_0741_compression_L4.jpg,0,0,1,1,1,1,4,4,1,
2079,image_0742_compression_L2.jpg,0,0,1,1,1,1,3,4,1,
2080,image_0745_compression_L1.jpg,0,1,1,1,1,1,2,1,1,
2081,image_0745_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
2082,image_0747_compression_L4.jpg,0,0,1,1,1,1,4,2,1,
2083,image_0748_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
2084,image_0749_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
2085,image_0750_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
2086,image_0751_compression_L3.jpg,0,0,1,1,1,1,2,1,1,
2087,image_0755_compression_L4.jpg,0,0,1,1,1,1,4,2,1,
2088,image_0757_compression_L3.jpg,0,0,1,1,1,1,2,1,1,
2089,image_0759_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
2090,image_0760_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
2091,image_0761_compression_L4.jpg,0,0,1,1,1,1,4,3,1,
2092,image_0763_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
2093,image_0770_compression_L2.jpg,0,0,1,1,1,1,1,1,1,
2094,image_0771_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
2095,image_0772_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
2096,image_0772_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
2097,image_0775_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
2098,image_0778_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
2099,image_0781_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
2100,image_0782_compression_L2.jpg,1,0,1,1,1,1,3,1,1,
2101,image_0784_compression_L3.jpg,1,0,1,1,1,1,4,2,1,
2102,image_0785_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
2103,image_0788_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
2104,image_0789_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
2105,image_0789_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
2106,image_0792_compression_L2.jpg,0,0,1,1,1,1,1,1,1,
2107,image_0793_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
2108,image_0793_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
2109,image_0794_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
2110,image_0796_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
2111,image_0796_compression_L4.jpg,0,0,1,1,1,1,4,4,1,
2112,image_0799_compression_L3.jpg,0,0,1,1,1,1,4,2,1,
2113,image_0803_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
2114,image_0811_compression_L4.jpg,0,0,1,1,1,1,4,4,1,
2115,image_0812_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
2116,image_0820_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
2117,image_0821_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
2118,image_0822_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
2119,image_0822_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
2120,image_0824_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
2121,image_0825_compression_L2.jpg,0,0,1,1,1,1,1,1,1,
2122,image_0826_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
2123,image_0830_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
2124,image_0831_compression_L3.jpg,0,0,1,1,1,1,2,1,1,
2125,image_0832_compression_L3.jpg,0,0,1,1,1,1,2,1,1,
2126,image_0832_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
2127,image_0833_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
2128,image_0834_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
2129,image_0840_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
2130,image_0840_compression_L2.jpg,0,0,1,1,1,1,1,1,1,
2131,image_0842_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
2132,image_0843_compression_L2.jpg,0,0,1,1,1,1,3,1,1,
2133,image_0849_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
2134,image_0856_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
2135,image_0856_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
2136,image_0859_compression_L2.jpg,0,0,1,1,1,1,1,1,1,
2137,image_0859_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
2138,image_0859_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
2139,image_0864_compression_L3.jpg,0,0,1,1,1,1,2,1,1,
2140,image_0865_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
2141,image_0866_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
2142,image_0867_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
2143,image_0870_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
2144,image_0870_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
2145,image_0874_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
2146,image_0876_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
2147,image_0882_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
2148,image_0883_compression_L1.jpg,0,0,1,1,1,1,2,1,1,
2149,image_0883_compression_L2.jpg,0,0,1,1,1,1,3,1,1,
2150,image_0890_compression_L3.jpg,0,0,1,1,1,1,4,3,1,
2151,image_0897_compression_L2.jpg,0,0,1,1,1,1,1,1,1,
2152,image_0898_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
2153,image_0903_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
2154,image_0904_compression_L1.jpg,0,0,1,1,1,1,3,4,1,
2155,image_0911_compression_L3.jpg,1,0,1,1,1,1,2,1,1,
2156,image_0913_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
2157,image_0920_compression_L1.jpg,1,1,1,1,1,1,1,1,1,
2158,image_0921_compression_L1.jpg,1,1,1,1,1,1,1,1,1,
2159,image_0924_compression_L2.jpg,1,0,1,1,1,1,2,1,1,
2160,image_0924_compression_L3.jpg,1,0,1,1,1,1,3,1,1,
2161,image_0925_compression_L2.jpg,1,0,1,1,1,1,3,2,1,
2162,image_0926_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
2163,image_0926_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
2164,image_0927_compression_L4.jpg,1,0,1,1,1,1,4,4,1,
2165,image_0932_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
2166,image_0937_compression_L4.jpg,0,0,1,1,1,1,4,2,1,
2167,image_0940_compression_L3.jpg,1,0,1,1,1,1,3,2,1,
2168,image_0943_compression_L4.jpg,0,0,1,1,1,1,4,3,1,
2169,image_0945_compression_L4.jpg,0,0,1,1,1,1,4,3,1,
2170,image_0948_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
2171,image_0949_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
2172,image_0951_compression_L4.jpg,0,0,1,1,1,1,4,2,1,
2173,image_0955_compression_L1.jpg,0,1,1,1,1,1,2,1,1,
2174,image_0955_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
2175,image_0955_compression_L4.jpg,0,0,1,1,1,1,4,3,1,
2176,image_0956_compression_L4.jpg,0,0,1,1,1,1,4,2,1,
2177,image_0957_compression_L2.jpg,0,0,1,1,1,1,2,1,1,
2178,image_0957_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
2179,image_0959_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
2180,image_0959_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
2181,image_0962_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
2182,image_0963_compression_L1.jpg,0,1,1,1,1,1,1,1,1,
2183,image_0965_compression_L2.jpg,1,0,1,1,1,1,2,1,1,
2184,image_0965_compression_L4.jpg,1,0,1,1,1,1,4,2,1,
2185,image_0966_compression_L3.jpg,0,0,1,1,1,1,3,1,1,
2186,image_0973_compression_L1.jpg,1,1,1,1,1,1,1,1,1,
2187,image_0976_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
2188,image_0979_compression_L3.jpg,0,0,1,1,1,1,2,1,1,
2189,image_0983_compression_L4.jpg,0,0,1,1,1,1,4,1,1,
2190,image_0984_compression_L3.jpg,1,0,1,1,1,1,3,2,1,
2191,image_0990_compression_L1.jpg,1,0,1,1,1,1,1,1,1,
2192,image_0990_compression_L2.jpg,1,0,1,1,1,1,2,1,1,
2193,image_0002_contrast_L1.jpg,1,1,1,1,1,1,1,1,1,
2194,image_0007_contrast_L2.jpg,1,0,1,1,1,2,1,1,1,
2195,image_0008_contrast_L1.jpg,1,1,1,1,1,1,1,1,1,
2196,image_0013_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2197,image_0013_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,
2198,image_0020_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2199,image_0024_contrast_L2.jpg,0,0,1,1,1,2,1,2,1,
2200,image_0026_contrast_L3.jpg,1,0,1,1,1,3,2,4,1,
2201,image_0029_contrast_L3.jpg,1,0,1,1,1,3,2,4,1,
2202,image_0030_contrast_L3.jpg,0,0,1,1,1,3,1,3,1,
2203,image_0031_contrast_L1.jpg,0,0,1,1,1,1,1,1,1,
2204,image_0035_contrast_L2.jpg,0,0,1,1,1,2,1,2,1,
