Image_Num,Name,Visibility,Quality,Blur,Brightness,Noise,Contrast,Compression,Sharpness,Exposure,Equal_Weight_Score,Correlation_Weight_Score,RandomForest_Weight_Score,BRISQUE_Score,NIQE_Score,PIQE_Score
692,image_0692.jpg,0,1,1,1,1,1,1,1,1,1,1,1,35.3022762255133,3.69373398546602,18.8878621287059
693,image_0693.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815721,5.12906210858241,31.2471363213839
694,image_0694.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.34636754094227,23.5977324336665
695,image_0695.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.3334283695995,20.3384174320888
696,image_0696.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.38338595051742,26.3270658719542
697,image_0697.jpg,0,0,1,1,1,1,1,3,1,1.285714286,1.352622243,1.295023571,43.4251683388515,5.89713689050338,11.7131749389246
698,image_0698.jpg,0,1,1,1,2,1,1,1,1,1.142857143,1.064502456,1.1641089,43.4581820010318,5.49368717400225,34.5572130498813
699,image_0699.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581845564078,5.30298337559582,26.5780410060459
700,image_0700.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581823553142,5.42402586168542,27.1784581729157
701,image_0701.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.57560152723997,24.1327422753614
702,image_0702.jpg,1,0,1,1,1,1,1,1,1,1,1,1,43.4580633938771,4.01870335439564,19.2514108400027
703,image_0703.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4560457663722,4.24625472078577,18.9971279113721
704,image_0704.jpg,0,1,1,3,1,1,1,1,1,1.285714286,1.249544452,1.331113697,37.3253080142332,3.75752476921699,17.1782677544139
705,image_0705.jpg,0,1,1,1,1,1,1,1,1,1,1,1,26.1571533020399,3.85041278360352,17.3067210716262
706,image_0706.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.96017522135625,26.1426958642301
707,image_0707.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4515958294183,3.68504622256215,21.6937412052963
708,image_0708.jpg,0,1,1,1,1,1,1,1,1,1,1,1,22.9393695686848,3.62390147345041,20.6002941095631
709,image_0709.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.8301617817563,26.3524524128118
710,image_0710.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.31826729221166,23.8750379886523
711,image_0711.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.04385238821516,23.2686063632493
712,image_0712.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.57082073611418,26.1475424061055
713,image_0713.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.48179749577234,28.1219572178074
714,image_0714.jpg,1,1,1,3,1,1,1,1,1,1.285714286,1.249544452,1.331113697,43.4581824310236,5.15551896284815,24.347496908165
715,image_0715.jpg,1,1,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,11.790551564664,2.94127281531514,15.1256775162417
716,image_0716.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.47456689733659,24.8937084079328
717,image_0717.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581754080813,5.74422450784208,16.0054599744519
718,image_0718.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.39470238099433,22.1341893366445
719,image_0719.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4581819969038,3.87795956983664,24.7349267808958
720,image_0720.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.07106248048208,28.204390375755
721,image_0721.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.98937535496843,28.956944460819
722,image_0722.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.47460911775405,21.3344607676091
723,image_0723.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.18804027136087,27.8465580201873
724,image_0724.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.85440373657306,25.5557804725176
725,image_0725.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.46147041364072,23.2314392397226
726,image_0726.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.30537795814576,18.5282688175418
727,image_0727.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581940006237,4.75150691324571,25.0082774166315
728,image_0728.jpg,0,1,1,1,2,1,1,1,1,1.142857143,1.064502456,1.1641089,43.4581830485195,8.17766366359159,37.4127668869464
729,image_0729.jpg,0,1,1,1,2,1,1,1,1,1.142857143,1.064502456,1.1641089,43.4581820584665,8.14850857819533,37.8033887351125
730,image_0730.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819816652,6.21617365414915,33.5945760661196
731,image_0731.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819873943,8.27370628978543,34.1588396680959
732,image_0732.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.40809186462021,24.2839728898716
733,image_0733.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.03899281242831,24.5655939460142
734,image_0734.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815886,4.95767933645218,20.5590497017355
735,image_0735.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.40735599372658,23.3924994954446
736,image_0736.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,4.7889847961431,21.3036717613819
737,image_0737.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.63042677116622,22.3160448308268
738,image_0738.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.51997342427192,27.0448205604377
739,image_0739.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819819147,4.74805977830977,21.6891724535667
740,image_0740.jpg,0,1,1,1,1,1,1,1,1,1,1,1,22.6861800091088,3.4469502785024,23.2460253926527
741,image_0741.jpg,0,1,1,1,1,1,1,4,1,1.428571429,1.528933365,1.442535357,33.4317743122292,3.32062971435651,16.0848198366777
742,image_0742.jpg,0,1,1,1,1,1,1,4,1,1.428571429,1.528933365,1.442535357,33.0999808057225,3.35969987285735,16.385821913232
743,image_0743.jpg,0,1,1,1,1,1,2,4,1,1.571428571,1.703137227,1.63588894,26.5570002677723,3.05519353106454,15.4073837777464
744,image_0744.jpg,0,0,1,1,1,1,2,4,1,1.571428571,1.703137227,1.63588894,24.5398570177875,3.10595328552675,15.4151327039162
745,image_0745.jpg,0,1,1,1,1,1,1,1,1,1,1,1,31.1042587967985,3.26977207068535,17.6766407246969
746,image_0746.jpg,0,1,1,1,1,1,1,1,1,1,1,1,39.4961805151729,3.50599528977385,17.6703315263357
747,image_0747.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581901670582,4.48639547211736,17.9544617413229
748,image_0748.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.86657401587174,30.7249419409591
749,image_0749.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581864286897,4.34802352168397,23.0834195894398
750,image_0750.jpg,0,1,1,1,1,1,1,1,1,1,1,1,42.1777312801713,3.7173592894134,26.3984954956601
751,image_0751.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.1159649963569,28.1149359492916
752,image_0752.jpg,0,1,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,20.8478982121054,3.53795938548417,17.631012301931
753,image_0753.jpg,0,1,1,1,1,1,1,1,1,1,1,1,39.9252454363126,3.48371091948609,15.7314739054534
754,image_0754.jpg,0,1,1,1,1,1,1,1,1,1,1,1,39.8811066870276,3.68937076158589,15.1222349864103
755,image_0755.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.3825700470113,3.56348580800421,21.1349844457446
756,image_0756.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.55476251659096,27.757799275907
757,image_0757.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.96383747102417,24.557544314114
758,image_0758.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4533114143701,3.68628596351866,20.925167057481
759,image_0759.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.11629181363862,24.186824892712
760,image_0760.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815667,5.04358745601486,22.4682048464092
761,image_0761.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.458183286455,5.33779082710123,16.6039327785501
762,image_0762.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.62354946896309,23.0265234959764
763,image_0763.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.93329995698485,21.4944238396012
764,image_0764.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.68743382155832,27.1181252554419
765,image_0765.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.3136764885187,3.67338570653869,21.4804078517037
766,image_0766.jpg,0,1,1,1,1,1,1,1,1,1,1,1,38.4200241223191,3.22555876609721,17.5134729114576
767,image_0767.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.18503704934469,21.7625896015068
768,image_0768.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.458181981571,5.42752743594954,21.40738904143
769,image_0769.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.573086124892,28.4021396506905
770,image_0770.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.4670152028469,26.3228664957622
771,image_0771.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581814249503,4.07377427873012,23.0254702551453
772,image_0772.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819820679,4.33669531059263,25.3605033830363
773,image_0773.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.14597964117206,26.3581062552996
774,image_0774.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581820385641,4.77189283395942,30.9708285922187
775,image_0775.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581837844031,4.51867893957179,26.2971290754921
776,image_0776.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581829943858,4.569550595964,21.4927232133106
777,image_0777.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581943542952,4.95921548812327,20.4027852688997
778,image_0778.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815582,5.04473921778135,19.5322717253193
779,image_0779.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815684,4.71046724311911,20.0931941103135
780,image_0780.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4491418644455,3.49298741377725,17.1077522879251
781,image_0781.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.458181232205,4.43479879331145,18.7379457616995
782,image_0782.jpg,1,1,1,1,1,1,1,1,1,1,1,1,38.9187831098682,3.36102062001226,17.9290544914221
783,image_0783.jpg,0,1,1,1,1,1,1,1,1,1,1,1,42.7197830265393,4.06376186141953,17.0650119700429
784,image_0784.jpg,1,1,1,1,1,1,1,1,1,1,1,1,39.092239756758,3.57129512766237,16.5660626108176
785,image_0785.jpg,0,1,1,1,1,1,1,1,1,1,1,1,41.4418934730806,3.55312616300818,19.070319979083
786,image_0786.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4582169098343,4.51549704467722,24.3589393390554
787,image_0787.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4570589612768,4.28074649506131,21.6329459870646
788,image_0788.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4582856206767,4.25814033576681,22.4684784406767
789,image_0789.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.92749825335153,26.0199305883012
790,image_0790.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.41386115901859,27.5516457075952
791,image_0791.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,8.23778001141717,28.3232335236085
792,image_0792.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.55676061588936,28.230213808306
793,image_0793.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.59062753604619,19.5672141933822
794,image_0794.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.7151578001114,19.858352270035
795,image_0795.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.60551388561648,19.7976637767715
796,image_0796.jpg,0,1,1,1,1,1,1,1,1,1,1,1,39.3899561034245,3.6768928217164,17.565716414647
797,image_0797.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4341743237923,3.87312886908504,16.7026667026198
798,image_0798.jpg,0,1,1,1,1,1,1,1,1,1,1,1,32.2788536432959,3.38975959731574,16.7941276503509
799,image_0799.jpg,0,1,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,22.0246647736944,3.57973489240926,16.5984390674996
800,image_0800.jpg,0,1,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,21.7971127223232,3.47646433401694,17.4200267845798
801,image_0801.jpg,0,1,1,1,1,1,1,1,1,1,1,1,35.3633080300616,3.43744026221954,16.7471863314581
802,image_0802.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.98029766714264,18.1517280033531
803,image_0803.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.23484710033929,24.2848247755884
804,image_0804.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,8.74346516578248,23.3963982071111
805,image_0805.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.91794836644174,19.509119983907
806,image_0806.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.76013110846964,23.9549643897426
807,image_0807.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4395150714378,4.35296765878115,20.5933892456287
808,image_0808.jpg,0,1,1,1,1,1,1,1,1,1,1,1,36.605131169565,3.41000752475484,18.2728974215865
809,image_0809.jpg,0,1,1,1,1,1,1,3,1,1.285714286,1.352622243,1.295023571,26.0911757549577,3.28567996243721,15.3442047681921
810,image_0810.jpg,0,1,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,19.2690031917747,3.55188706467287,16.7492020017216
811,image_0811.jpg,0,1,1,1,1,1,1,3,1,1.285714286,1.352622243,1.295023571,18.4969122415274,3.21508268711014,15.9014455987891
812,image_0812.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.3329356356378,4.23869839236659,23.8354534690789
813,image_0813.jpg,0,1,1,1,1,1,1,1,1,1,1,1,41.2886176130814,3.78381102119717,24.0690836898488
814,image_0814.jpg,0,1,1,1,1,1,1,1,1,1,1,1,35.6994686417053,3.60959879729989,23.3134989476064
815,image_0815.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4576714838561,4.24905269897576,23.1792008842465
816,image_0816.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581817982373,4.59360946284743,22.526535754921
817,image_0817.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581843907181,4.09507866236486,21.0602827319678
818,image_0818.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.68657919567874,27.6205054635494
819,image_0819.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.54215130331837,27.1949018218353
820,image_0820.jpg,0,1,1,1,1,1,1,1,1,1,1,1,22.840405812746,3.3451035623661,24.5624432132129
821,image_0821.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4493700034273,4.3744169754518,21.1036252139126
822,image_0822.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819830837,5.30527140256686,26.5235232242248
823,image_0823.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,9.35032488562338,30.2793736438185
824,image_0824.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.12103642660135,33.4916049453962
825,image_0825.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.2122780114796,23.5446033795818
826,image_0826.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.0965799789665,21.608557202547
827,image_0827.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.51057131402945,21.2722902221248
828,image_0828.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.56053791485971,21.7742970970306
829,image_0829.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815672,5.8178664026042,21.5471149890752
830,image_0830.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.89022625350434,24.405112422711
831,image_0831.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.95342804412431,27.4353213241457
832,image_0832.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.08685503886251,26.4464783850705
833,image_0833.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.62443632400201,26.4969886469791
834,image_0834.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.69002664658446,25.2709123451617
835,image_0835.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815665,5.4686571504309,22.6831095574
836,image_0836.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581901552521,4.46061249903658,21.5032127745029
837,image_0837.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581820309253,5.13650278683566,24.8495918991805
838,image_0838.jpg,0,1,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,43.3951074892115,4.66777125164377,39.4262741045637
839,image_0839.jpg,0,1,1,1,1,1,1,1,1,1,1,1,40.0319055407392,3.88539447555899,17.9778286537546
840,image_0840.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815666,5.59458843068946,22.1605760115563
841,image_0841.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815668,5.88067900138192,21.054367605065
842,image_0842.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4582124277981,4.11131335236919,20.6632810594975
843,image_0843.jpg,0,1,1,1,1,1,1,1,1,1,1,1,24.0416272220092,3.57236755198196,17.9142530975419
844,image_0844.jpg,0,1,1,1,1,1,1,1,1,1,1,1,26.298382186954,3.52051045125494,19.1450502747624
845,image_0845.jpg,0,1,1,1,1,2,1,4,1,1.571428571,1.699756482,1.575509094,42.0566724336547,5.80953844844286,46.0262586592919
846,image_0846.jpg,0,0,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.25600075846747,24.0248796517623
847,image_0847.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.87610117058582,28.2629967050542
848,image_0848.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819816174,6.24613548995178,20.3023182856616
849,image_0849.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.66261982697465,21.7975776810933
850,image_0850.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.82929990956739,21.0563856633578
851,image_0851.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815671,5.73461933758031,21.2860085494873
852,image_0852.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,11.0787981157503,28.7022856312165
853,image_0853.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.89050848442709,29.1534310961739
854,image_0854.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.68050930186527,25.7618976020872
855,image_0855.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.94344322548499,25.9144876968113
856,image_0856.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.18517275455163,24.2494054459216
857,image_0857.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.87807844117873,28.7803652336493
858,image_0858.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.11183383725485,22.3493296478179
859,image_0859.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.52493924948096,25.3759145930265
860,image_0860.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581867405449,4.9311160776524,24.4143426135798
861,image_0861.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.81852452631669,19.9296467763258
862,image_0862.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,8.17782624227006,25.9771236205399
863,image_0863.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,11.137077880313,29.3374864685483
864,image_0864.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.62947572836497,29.3712369136336
865,image_0865.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581839336686,4.49936026550654,23.3451285206694
866,image_0866.jpg,0,1,1,1,1,1,1,1,1,1,1,1,37.4987418890756,3.73792717594068,24.2140141095018
867,image_0867.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.458186729271,4.17513889079456,23.9281509995568
868,image_0868.jpg,0,1,1,1,1,1,1,1,1,1,1,1,19.3450472837986,3.36764901577439,19.5381966713417
869,image_0869.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.26549106526625,23.5287764840541
870,image_0870.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815665,6.10917582537874,22.8103642595304
871,image_0871.jpg,0,1,1,1,1,1,1,1,1,1,1,1,38.3870449780055,3.87349653497499,18.4878520538612
872,image_0872.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.458190002374,4.881541758685,24.2844990523898
873,image_0873.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.458223550514,4.51020436133176,22.8125151073762
874,image_0874.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.458181981601,5.75850605546861,29.5837379040055
875,image_0875.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581825651755,4.9875815980285,25.1221623529923
876,image_0876.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581818925669,4.49311892177442,29.0100503178713
877,image_0877.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,9.59999711327005,30.2390751490321
878,image_0878.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.9667380708386,27.7186805802751
879,image_0879.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,9.92877240990742,28.452909653227
880,image_0880.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4533392859058,3.95904786203138,23.8486956253299
881,image_0881.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4376183510127,4.09402554476863,24.0877166625654
882,image_0882.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581816204912,4.29315590041497,24.0814041037302
883,image_0883.jpg,0,0,1,1,1,1,1,1,1,1,1,1,42.0379135699951,4.73767118015472,18.810774420028
884,image_0884.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581844457604,5.40526744151891,26.6029185474636
885,image_0885.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815823,5.72344312342718,20.0770116110384
886,image_0886.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.12744601863335,20.3615671258274
887,image_0887.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.20808822550021,26.7410922352089
888,image_0888.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4537036779542,4.00315072505946,24.5616496056974
889,image_0889.jpg,0,1,1,1,1,1,1,4,1,1.428571429,1.528933365,1.442535357,34.8653095492257,4.24466613179488,10.9102027697255
890,image_0890.jpg,0,1,1,1,1,1,1,3,1,1.285714286,1.352622243,1.295023571,43.4581819815664,7.2558037636338,28.9138212480838
891,image_0891.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.458167462187,5.02344045268352,19.9581839535453
892,image_0892.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.458155298729,4.18657246671657,21.6310302243565
893,image_0893.jpg,0,1,1,1,1,1,1,1,1,1,1,1,39.5577024045163,3.35351989199301,23.8204682989968
894,image_0894.jpg,0,1,1,1,1,1,1,1,1,1,1,1,39.3411986689361,3.36431890384805,25.2571467068519
895,image_0895.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4576198945436,4.04849927856497,24.7836555417579
896,image_0896.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.24222841762698,30.7053762943666
897,image_0897.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.55237882716271,24.8766471959768
898,image_0898.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815878,4.15395142306568,26.1086594342743
899,image_0899.jpg,0,1,1,1,1,1,1,1,1,1,1,1,41.0686870728745,3.63540673241967,25.955048070219
900,image_0900.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.19470519199206,24.7850378813248
901,image_0901.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815715,5.81846045234565,21.3219947489773
902,image_0902.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.23249504593533,28.2084038736127
903,image_0903.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.02298720382658,25.1705206718739
904,image_0904.jpg,0,0,1,1,1,1,1,4,1,1.428571429,1.528933365,1.442535357,37.0148197501206,5.88085539966143,12.897274704357
905,image_0905.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.26234904763119,28.3368697756894
906,image_0906.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.21860015680225,31.0113594578298
907,image_0907.jpg,1,1,1,1,1,1,1,1,1,1,1,1,40.4011061158301,3.63768575414436,17.5079400396848
908,image_0908.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4581819816488,6.02935121644533,25.9183438535652
909,image_0909.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4580165985086,4.06043901502318,20.0738946071896
910,image_0910.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,8.25618524911205,29.2394036953695
911,image_0911.jpg,1,1,1,1,2,1,1,1,1,1.142857143,1.064502456,1.1641089,43.4581819834231,8.64555929459469,35.2572500401582
912,image_0912.jpg,0,1,1,1,2,1,1,1,1,1.142857143,1.064502456,1.1641089,43.4581819818282,8.01078170230887,33.7802582798207
